id,menu_id,name,description,price,image_url,category,available,popular,prep_time,created_at,updated_at,source_url,bar_id,subcategory,is_vegetarian,allergens,dietary_tags,category_id
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strawberry Whole Cheesecake (500g),Requires 1 day advance order,20,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pistachio Tartelletta, ,1.5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hazelnut Tartelletta, ,1.5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso, ,1.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Lungo, ,1.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Macchiato, ,1.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Decaf Coffee, ,1.8,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Americano, ,2.2,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Mocha, ,2,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cappuccino, ,2.25,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Caffè Latte, ,2.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Double Espresso, ,2.8,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Ice Coffee, ,3.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tea,Earl Grey or English Breakfast,3,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hot Chocolate,Pure chocolate with whipped cream,4.25,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hazelnut Hot Chocolate,Melted chocolate with hazelnut syrup,4.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Mini Marshmallow Hot Chocolate,Melted chocolate topped with mini marshmallows,4.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Homemade Hot Tea, ,5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strawberry & Banana Smoothie,"Blended strawberries, banana, and apple juice",5.5,,SMOOTHIES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tropical Smoothie,"Blended mango, pineapple, papaya, and apple juice",5.5,,SMOOTHIES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Brownie Milkshake,Blended brownie with chocolate ice cream,5.75,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Macaroon Milkshake,Crushed macaroons with vanilla ice cream,5.75,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Regular Shake, ,4,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Baileys Coffee,Espresso with Baileys liqueur,7,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Irish Coffee,Espresso with Jameson whiskey and whipped cream,7.5,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Italian Coffee,Espresso with Amaretto and whipped cream,7.5,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Still Water,500ml,2,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sparkling Water,500ml,2,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Coca Cola,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Coca Cola Zero,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sprite,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Fanta Orange,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Kinnie,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Diet Kinnie,330ml,2.5,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Lemon Ice Tea,330ml,3,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Peach Ice Tea,330ml,3,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Red Bull,250ml,4.5,,ENERGY DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cisk Lager,330ml,3.5,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Heineken,330ml,4,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Corona,330ml,4.5,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Somersby Apple,330ml,4.5,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Somersby Blackberry,330ml,4.5,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pinot Grigio,750ml,23,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Rosé D’Anjou,750ml,23,,ROSÉ WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Nero D’Avola,750ml,25,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Prosecco,750ml,24,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Jack Daniel’s,40ml,5.5,,WHISKEY,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Jameson,40ml,5.5,,WHISKEY,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Absolut,40ml,5.5,,VODKA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Grey Goose,40ml,7,,VODKA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Bombay Sapphire,40ml,5.5,,GIN,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tanqueray,40ml,5.5,,GIN,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Bacardi,40ml,5.5,,RUM,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Captain Morgan,40ml,5.5,,RUM,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Baileys,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Amaretto,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Plain Croissant, ,2,,BREAKFAST,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pistachio or Chocolate Filled Croissant,Choose between pistachio or chocolate filling,3.5,,BREAKFAST,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Ham & Cheese Toast, ,3,,BREAKFAST,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Ham & Cheese Croissant, ,3,,BREAKFAST,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Go Breakfast,"Coffee, orange juice, and a plain croissant",7,,BREAKFAST,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tiramisu,Traditionally made tiramisu,5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strawberry Cheesecake, ,5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Chocolate Mousse, ,6,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sicilian Ricotta Cannolo, ,6,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sicilian Cannolo with Pistachio of Bronte, ,8,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Brownie, ,4.5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strawberry Whole Cheesecake (500g),Requires 1 day advance order,20,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pistachio Tartelletta, ,1.5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hazelnut Tartelletta, ,1.5,,DESSERTS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso, ,1.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Lungo, ,1.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Macchiato, ,1.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Decaf Coffee, ,1.8,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Americano, ,2.2,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Mocha, ,2,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cappuccino, ,2.25,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Caffè Latte, ,2.75,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Double Espresso, ,2.8,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Ice Coffee, ,3.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tea,Earl Grey or English Breakfast,3,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hot Chocolate,Pure chocolate with whipped cream,4.25,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hazelnut Hot Chocolate,Melted chocolate with hazelnut syrup,4.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Mini Marshmallow Hot Chocolate,Melted chocolate topped with mini marshmallows,4.5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Homemade Hot Tea, ,5,,HOT BEVERAGES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strawberry & Banana Smoothie,"Blended strawberries, banana, and apple juice",5.5,,SMOOTHIES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tropical Smoothie,"Blended mango, pineapple, papaya, and apple juice",5.5,,SMOOTHIES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Brownie Milkshake,Blended brownie with chocolate ice cream,5.75,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Macaroon Milkshake,Crushed macaroons with vanilla ice cream,5.75,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Regular Shake, ,4,,MILKSHAKES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Affogato Coffee,Espresso and vanilla ice cream,4.5,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Hazelnut Iced Coffee,"Espresso, milk, hazelnut syrup, blended with ice",3.95,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Greek Freddo Cappuccino,"Espresso, milk, sugar, blended with ice",3.95,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Choko Espresso,"Espresso, chocolate ice cream, coffee liqueur",4.75,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Irish Coffee,"Shanky’s whiskey, coffee liqueur, coffee cream",5.75,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Mojito Espresso,"Espresso, vodka, mint",5.75,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Espresso Martini,"Vodka, Kahlua, espresso",6.75,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Shanky’s Espresso Martini,"Shanky’s whiskey, espresso",8.5,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pink Italian,"Tequila Rose, coffee liqueur, vodka, milk, strawberry",8.5,,COFFEE COCKTAILS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Aqua Panna Still Water,250ml,3.1,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Aqua Panna Still Water,750ml,4.5,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,San Pellegrino Sparkling Water,250ml,3.1,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,San Pellegrino Sparkling Water,750ml,4.6,,WATER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Coca Cola,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Coca Cola Zero,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sprite,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sprite Zero,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Fanta,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Kinnie,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Diet Kinnie,500ml,4.1,,SOFT DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Nestea Peach,500ml,3.1,,ICE TEA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Nestea Lemon,500ml,3.1,,ICE TEA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Red Bull,250ml,4.1,,ENERGY DRINKS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Fresh Orange Juice, ,5,,JUICES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Fresh Homemade Lemonade,"Flavors: Mango, Strawberry, Elderflower, Berry, or Cucumber",5,,JUICES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cisk Lager,250ml,3.6,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cisk Excel,250ml,3.6,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Becks,330ml,3.6,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Budweiser,330ml,3.6,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Carlsberg,330ml,3.6,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Corona,330ml,4.1,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Heineken,250ml,4.1,,BEER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Alska,500ml,4.6,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Magners,500ml,5.1,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Strongbow,500ml,5.1,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Woodpecker,500ml,5.1,,CIDER,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Organic Sparkling Rosé Noughty,750ml,16.95,,SPARKLING,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Organic Sparkling Chardonnay Noughty,750ml,16.95,,SPARKLING,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Blue Nun,750ml,15,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Blue Nun,750ml,15,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,The Falcon Chardonnay,750ml,14.5,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pjazza Regina White IGT,750ml,15.75,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Medina Vermentino DOK,750ml,16.5,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Medina Sauvignon Blanc DOK,750ml,16.75,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Grand Vin De Hauteville Chardonnay DOK,750ml,21.75,,WHITE WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pjazza Regina Rosé IGT,750ml,15.75,,ROSÉ WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Medina Rosé Grenache DOK,750ml,16.75,,ROSÉ WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Rose D'Anjou B&G,750ml,17.5,,ROSÉ WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Minuty,750ml,36,,ROSÉ WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,The Falcon Merlot,750ml,17.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pjazza Regina Red IGT,750ml,15.75,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Medina Syrah DOK,750ml,14.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Medina Cabernet Franc DOK,750ml,14.75,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Grand Vin De Hauteville Cabernet Sauvignon DOK,750ml,19.75,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Pinot Grigio Paololeo,750ml,14.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Inzolia Feudo Arancio,750ml,13.25,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Chardonnay Paololeo,750ml,14.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Soave Zonin,750ml,17.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Gavi Di Gavi Palladino,750ml,28.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Falanghina Macchialupa,750ml,28.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Greco Di Tufo Macchialupa,750ml,33.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Grillo Canapi,750ml,17.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Chablis Blanc,750ml,48.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sauvignon Blanc Calvet,750ml,17.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,HXN Inspiration Liebfraumilch,750ml,17.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Prosecco Tosti,750ml,16.5,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Moscato D’Asti Tosti,750ml,15.25,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Moët & Chandon,750ml,100,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Jack Daniel’s,40ml,5.5,,WHISKEY,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Jameson,40ml,5.5,,WHISKEY,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Shanky’s Whiskey,40ml,5.5,,WHISKEY,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Absolut,40ml,5.5,,VODKA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Grey Goose,40ml,7,,VODKA,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Bombay Sapphire,40ml,5.5,,GIN,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tanqueray,40ml,5.5,,GIN,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Bacardi,40ml,5.5,,RUM,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Captain Morgan,40ml,5.5,,RUM,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Baileys,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Amaretto,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Kahlua,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Tequila Rose,40ml,5.5,,LIQUEURS,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Merlot El Chivo,750ml,13.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Primitivo Paololeo,750ml,14.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Cabernet Sauvignon 19 Crimes,750ml,27.75,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Shiraz Douglas Green,750ml,23.25,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Valpolicella Amarone,750ml,55,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Chianti Ruffino,750ml,22.75,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Barolo Torlasco,750ml,28.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Barbera D’Alba Torlasco,750ml,23.95,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Negroamaro Paololeo,750ml,15.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Negramante Paololeo,750ml,18.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Primitivo Di Manduria,750ml,17.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Valpolicella,750ml,23.5,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Nero D’Avola,750ml,18.25,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Malbec Tamori,750ml,21,,RED WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Prosecco Tosti,750ml,16.5,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Moscato D’Asti Tosti,750ml,15.25,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Moët & Chandon,750ml,100,,SPARKLING WINE,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Sancerre Sauvignon Blanc L,750ml,48.5,,SPECIALTY WINES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Chenin Blanc,750ml,45,,SPECIALTY WINES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Matheus,750ml,18.5,,SPECIALTY WINES,,,,,,,,,,,,
bc745ff6-6473-4b68-b3f5-cdb4066f2fa1,,Zinfandel Rosé,750ml,18.95,,SPECIALTY WINES,,,,,,,,,,,,
39c93b29-b144-489f-a541-017608474f55,,Breakfast Bagel,"Fried egg, smoked ham, melted cheddar cheese, butter, pico de gallo",6.05,,Breakfast & Breads,,,,,,,,,,,,
